date,zip,county,ROGSI,NULV,NUDL
5/12/2020,Z004,C03,11075.661,4.6385,0.5795
5/12/2020,Z005,C04,5684.9256,3.5486,0.6586
6/15/2020,Z003,C03,17342.7982,5.4667,0.8508
6/15/2020,Z004,C03,26274.5605,6.9076,1.2148
6/15/2020,Z005,C04,14169.3987,5.3374,1.3138
5/9/2020,Z003,C03,14756.9476,6.0903,1.0312
5/9/2020,Z004,C03,25564.3271,7.2108,1.4196
5/9/2020,Z005,C04,8936.4366,4.2988,1.3771
5/19/2020,Z003,C03,11304.6817,4.65,0.7637
5/19/2020,Z004,C03,18183.8041,5.663,0.9669
5/19/2020,Z005,C04,7823.4128,3.9739,1.0582
3/5/2020,Z003,C03,13908.3481,4.0568,0.672
3/5/2020,Z004,C03,16488.3152,4.5042,0.6962
3/5/2020,Z005,C04,11137.5904,4.209,0.9582
3/29/2020,Z003,C03,3855.749,3.4795,0.3141
3/29/2020,Z004,C03,6256.3909,3.951,0.1928
3/29/2020,Z005,C04,3398.804,3.499,0.3678
4/24/2020,Z003,C03,9772.3865,4.6956,0.6956
4/24/2020,Z004,C03,17849.7305,6.1343,0.9419
4/24/2020,Z005,C04,8057.959,4.8143,0.989
6/16/2020,Z003,C03,17335.7396,6.4236,0.9825
6/16/2020,Z004,C03,24581.5518,7.2632,1.3255
6/16/2020,Z005,C04,10762.1561,5.2216,1.1366
5/18/2020,Z003,C03,9929.61,4.4459,0.6736
5/18/2020,Z004,C03,16919.1893,5.7205,0.9438
5/18/2020,Z005,C04,9255.6805,4.7835,1.0769
5/27/2020,Z003,C03,22243.1298,6.8994,1.0877
5/27/2020,Z004,C03,32168.844,7.8635,1.434
5/27/2020,Z005,C04,10574.1549,4.7347,1.3928
3/12/2020,Z003,C03,3688.3338,1.9927,0.3202
3/12/2020,Z004,C03,5087.2718,2.1669,0.1248
3/12/2020,Z005,C04,4059.7616,2.3209,0.2523
3/27/2020,Z003,C03,7281.4899,4.1521,0.4671
3/27/2020,Z004,C03,8949.8824,4.1952,0.3935
3/27/2020,Z005,C04,6075.733,3.9643,0.5927
4/11/2020,Z003,C03,4082.6792,3.3955,0.3587
4/11/2020,Z004,C03,5879.5989,3.7909,0.2487
4/11/2020,Z005,C04,3536.9019,3.5731,0.3665
4/7/2020,Z003,C03,6549.3086,3.9406,0.4423
4/7/2020,Z004,C03,8060.697,4.6685,0.3862
4/7/2020,Z005,C04,5252.4933,3.8934,0.5857
6/12/2020,Z003,C03,24155.7222,7.4563,1.3075
6/12/2020,Z004,C03,36048.0147,9.0199,1.9425
6/12/2020,Z005,C04,15827.464,6.0983,1.8781
4/13/2020,Z003,C03,5716.0013,3.7235,0.4036
4/13/2020,Z004,C03,7365.9347,4.1717,0.3114
4/13/2020,Z005,C04,5307.8336,3.5028,0.486
5/6/2020,Z003,C03,8009.1871,3.6174,0.5452
5/6/2020,Z004,C03,12412.3046,4.474,0.5215
5/6/2020,Z005,C04,6233.8256,3.5777,0.6737
3/8/2020,Z006,C04,7126.7733,3.618,0.9052
3/8/2020,Z007,C02,7791.4855,3.6391,0.7397
3/8/2020,Z008,C04,7469.9447,3.6047,0.5956
3/8/2020,Z009,C05,7825.4406,4.2,0.7
4/19/2020,Z006,C04,3349.1922,3.0457,0.1889
4/19/2020,Z007,C02,3216.7632,3.2612,0.1119
4/19/2020,Z008,C04,4420.2673,2.9275,0.3993
4/19/2020,Z009,C05,3880.8818,5.2857,0
5/22/2020,Z006,C04,15442.6847,7.59,2.3648
5/22/2020,Z007,C02,17482.4869,7.8506,2.2777
5/22/2020,Z008,C04,13184.9045,5.8142,1.5562
5/22/2020,Z009,C05,11648.4978,3.8,0.6
4/23/2020,Z006,C04,11566.1841,6.2062,1.0663
4/23/2020,Z007,C02,14884.5377,7.1885,1.1831
4/23/2020,Z008,C04,8398.9821,4.6082,0.9154
4/23/2020,Z009,C05,750.4457,3.7143,0.4286
4/8/2020,Z006,C04,5201.4078,4.3505,0.4493
4/8/2020,Z007,C02,6276.994,4.6305,0.305
4/8/2020,Z008,C04,5603.3497,3.6193,0.5219
4/8/2020,Z009,C05,25894.6778,7.5,0.6667
5/23/2020,Z006,C04,14383.8707,7.0864,2.9109
5/23/2020,Z007,C02,16674.0009,7.5144,2.5814
5/23/2020,Z008,C04,9098.3593,4.322,1.5937
5/23/2020,Z009,C05,17998.0465,9.8,2.6
3/7/2020,Z006,C04,6124.4452,3.3246,0.9256
3/7/2020,Z007,C02,7769.9661,3.86,0.7937
3/7/2020,Z008,C04,7336.2041,3.4891,0.6496
3/7/2020,Z009,C05,13422.5106,6.5,0.8333
5/15/2020,Z006,C04,8298.1915,4.9794,1.3222
5/15/2020,Z007,C02,14274.0842,6.0576,1.4416
5/15/2020,Z008,C04,8721.1349,4.2514,1.1172
5/15/2020,Z009,C05,22884.1167,7.1667,1.25
6/4/2020,Z006,C04,17922.7883,7.6385,2.2027
6/4/2020,Z007,C02,20952.9995,8.5723,2.3428
6/4/2020,Z008,C04,12426.9993,5.0904,1.2795
6/4/2020,Z009,C05,21729.3888,8.7273,3.5455
6/1/2020,Z006,C04,6442.0275,4.8251,0.8398
6/1/2020,Z007,C02,5489.2901,4.6499,0.8347
6/1/2020,Z008,C04,7616.6803,4.4852,0.6335
6/1/2020,Z009,C05,8906.7169,3.5,1.1667
4/29/2020,Z006,C04,6310.0653,4.0364,0.529
4/29/2020,Z007,C02,6695.0835,4.1118,0.3565
4/29/2020,Z008,C04,5693.5272,3.4432,0.5028
4/29/2020,Z009,C05,8541.0581,3,1.25
5/3/2020,Z006,C04,3655.9249,3.4758,0.389
5/3/2020,Z007,C02,4346.7501,3.5692,0.2269
5/3/2020,Z008,C04,2837.3304,2.7649,0.4821
5/3/2020,Z009,C05,6414.5538,5.1667,0.1667
3/18/2020,Z006,C04,12913.2566,7.465,2.5885
3/18/2020,Z007,C02,14186.7936,7.709,2.2641
3/18/2020,Z008,C04,18208.7146,7.2704,1.879
3/18/2020,Z009,C05,29682.0793,6.1111,1.6667
3/30/2020,Z006,C04,5704.4816,4.0471,0.3632
3/30/2020,Z007,C02,8661.7634,4.5465,0.2983
3/30/2020,Z008,C04,6040.9618,3.2744,0.4639
3/30/2020,Z009,C05,20156.4645,2.7,0.4
4/14/2020,Z006,C04,2817.8343,2.6487,0.1607
4/14/2020,Z007,C02,3927.0416,2.8828,0.0345
4/14/2020,Z008,C04,4305.6567,2.7669,0.2607
4/14/2020,Z009,C05,375.5444,3.1667,0
6/11/2020,Z006,C04,16349.2444,7.5304,2.4509
6/11/2020,Z007,C02,19829.4648,8.0916,2.9374
6/11/2020,Z008,C04,14324.5889,5.4222,1.5569
6/11/2020,Z009,C05,27747.9213,8.3636,3.0909
4/2/2020,Z006,C04,7236.4764,5.1979,0.5497
4/2/2020,Z007,C02,8498.7407,5.3612,0.4394
4/2/2020,Z008,C04,5448.1707,3.675,0.6291
4/2/2020,Z009,C05,7895.9931,5,0.5
5/20/2020,Z006,C04,10917.9596,6.2482,1.548
5/20/2020,Z007,C02,15356.2785,6.5478,1.4615
5/20/2020,Z008,C04,10073.3511,4.586,1.0864
5/20/2020,Z009,C05,9057.2067,8.8182,1.5455
4/4/2020,Z006,C04,4269.5002,3.5677,0.3511
4/4/2020,Z007,C02,4758.6169,3.9311,0.2096
4/4/2020,Z008,C04,3037.199,2.7589,0.5411
4/4/2020,Z009,C05,5272.7477,3.875,0.125
5/30/2020,Z006,C04,6195.632,3.9943,0.7911
5/30/2020,Z007,C02,8416.7352,4.4976,0.7391
5/30/2020,Z008,C04,5292.6995,3.5406,0.613
5/30/2020,Z009,C05,7218.0828,3.25,0.5
5/21/2020,Z006,C04,18106.8231,8.2941,2.5938
5/21/2020,Z007,C02,26298.4782,9.1457,2.7511
5/21/2020,Z008,C04,14311.1948,5.8292,1.6328
5/21/2020,Z009,C05,10633.1535,4.25,1
3/13/2020,Z006,C04,3739.9355,2.2623,0.2659
3/13/2020,Z007,C02,2956.8218,2.2212,0.17
3/13/2020,Z008,C04,3976.5214,2.203,0.2505
3/13/2020,Z009,C05,2212.1904,1.75,0
4/18/2020,Z006,C04,3107.4428,3.0539,0.1723
4/18/2020,Z007,C02,4562.8222,3.5588,0.0752
4/18/2020,Z008,C04,2970.2113,2.6329,0.3462
4/18/2020,Z009,C05,2810.5354,4.125,0
3/28/2020,Z006,C04,4935.6573,4.0089,0.3131
3/28/2020,Z007,C02,5626.2291,4.1372,0.2469
3/28/2020,Z008,C04,4027.8405,3.1222,0.4858
3/28/2020,Z009,C05,6963.8029,2.6,0.4
6/5/2020,Z006,C04,16912.0642,7.409,2.0391
6/5/2020,Z007,C02,17362.0542,7.7412,1.9791
6/5/2020,Z008,C04,13116.7548,4.9646,1.3531
6/5/2020,Z009,C05,19492.5438,6.6667,2.1333
3/23/2020,Z006,C04,3868.9847,3.6168,0.4407
3/23/2020,Z007,C02,4274.2794,3.6351,0.42
3/23/2020,Z008,C04,4924.074,3.4648,0.4659
3/23/2020,Z009,C05,11779.904,4.1,0.6
5/7/2020,Z006,C04,13535.6939,6.4903,1.6291
5/7/2020,Z007,C02,19981.0093,7.7413,1.8661
5/7/2020,Z008,C04,12216.8357,5.602,1.2607
5/7/2020,Z009,C05,13614.1361,7,2.2727
3/4/2020,Z006,C04,8387.3903,3.7184,0.8943
3/4/2020,Z007,C02,8956.7924,3.9177,0.8247
3/4/2020,Z008,C04,9217.7861,3.9779,0.7448
3/4/2020,Z009,C05,9293.5193,4.4545,0.4545
3/15/2020,Z006,C04,4452.6592,2.9951,0.7816
3/15/2020,Z007,C02,5668.6256,3.077,0.5393
3/15/2020,Z008,C04,5056.1671,3.1372,0.5515
3/15/2020,Z009,C05,11570.0495,3.5556,1.2222
5/16/2020,Z006,C04,4747.4216,3.785,1.1594
5/16/2020,Z007,C02,6138.6343,4.0526,1.1964
5/16/2020,Z008,C04,3646.5028,2.764,0.8813
5/16/2020,Z009,C05,4007.5262,7.1429,0.5714
6/6/2020,Z006,C04,11079.4654,5.8036,1.4073
6/6/2020,Z007,C02,14007.8587,5.6965,1.3323
6/6/2020,Z008,C04,9081.7888,4.1817,0.7881
6/6/2020,Z009,C05,8221.8696,5.8889,1.4444
5/2/2020,Z006,C04,5298.0289,4.2723,0.5601
5/2/2020,Z007,C02,7668.7647,4.9495,0.4953
5/2/2020,Z008,C04,4156.1326,3.3282,0.5956
5/2/2020,Z009,C05,15371.2439,7,1.2
5/25/2020,Z006,C04,7644.8894,5.3532,1.37
5/25/2020,Z007,C02,7957.7706,5.6211,1.2592
5/25/2020,Z008,C04,7760.9537,4.7202,0.8
5/25/2020,Z009,C05,7226.5937,4.75,1.625
5/26/2020,Z006,C04,7524.5029,4.6359,0.8217
5/26/2020,Z007,C02,7428.7676,4.43,0.7283
5/26/2020,Z008,C04,7825.1503,3.9302,0.6689
5/26/2020,Z009,C05,30744.1951,12.5,2.5
6/7/2020,Z006,C04,6008.2745,4.2022,0.4348
6/7/2020,Z007,C02,4508.6639,4.22,0.4776
6/7/2020,Z008,C04,2943.7764,2.3548,0.6744
6/7/2020,Z009,C05,8664.9221,4.4,0.3
3/25/2020,Z006,C04,3521.6751,3.2925,0.364
3/25/2020,Z007,C02,3535.8362,3.3599,0.2825
3/25/2020,Z008,C04,3645.32,3.0316,0.4815
3/25/2020,Z009,C05,9213.8544,3.8333,0.6667
4/12/2020,Z006,C04,4462.9838,4.3922,0.2471
4/12/2020,Z007,C02,4164.9532,4.0518,0.1982
4/12/2020,Z008,C04,3851.6894,3.5747,0.3309
4/12/2020,Z009,C05,3057.5355,4.5556,0
4/28/2020,Z006,C04,13222.0078,6.9249,1.2429
4/28/2020,Z007,C02,18375.8365,7.6005,1.4569
4/28/2020,Z008,C04,10284.4122,5.3905,1.0205
4/28/2020,Z009,C05,1864.7287,6.2,0.4
6/9/2020,Z006,C04,10965.7015,6.1715,1.4901
6/9/2020,Z007,C02,16729.4591,7.4881,1.7064
6/9/2020,Z008,C04,10712.8579,4.6367,1.042
6/9/2020,Z009,C05,12618.103,8.1818,2.1818
6/13/2020,Z006,C04,11810.9728,6.3388,2.469
6/13/2020,Z007,C02,15702.6006,7.5685,2.481
6/13/2020,Z008,C04,13311.0452,5.5409,1.3928
6/13/2020,Z009,C05,24231.2464,8.6,3.1333
3/22/2020,Z006,C04,3145.983,3.2592,0.4398
3/22/2020,Z007,C02,2944.5702,3.1574,0.2809
3/22/2020,Z008,C04,3887.872,3.2017,0.357
3/22/2020,Z009,C05,5740.5347,4.5,0.1667
5/14/2020,Z006,C04,10912.7466,5.3735,1.1967
5/14/2020,Z007,C02,13996.0367,5.3403,1.1065
5/14/2020,Z008,C04,6830.8265,3.4037,0.9574
5/14/2020,Z009,C05,7257.6619,7.3333,2.1111
3/24/2020,Z006,C04,4920.8531,3.2184,0.4204
3/24/2020,Z007,C02,4626.6707,3.4727,0.2841
3/24/2020,Z008,C04,5861.7401,3.0438,0.476
3/24/2020,Z009,C05,8930.5967,4.7778,0.5556
3/6/2020,Z006,C04,6906.5664,3.6345,0.9713
3/6/2020,Z007,C02,7898.8711,3.8031,0.8925
3/6/2020,Z008,C04,8462.17,3.8653,0.7001
3/6/2020,Z009,C05,17765.9614,6.8333,2.3333
5/29/2020,Z006,C04,12762.6384,7.2659,1.9012
5/29/2020,Z007,C02,15766.2112,7.3056,1.9295
5/29/2020,Z008,C04,13812.3792,5.9012,1.3286
5/29/2020,Z009,C05,7514.5206,6.6667,2.2222
6/17/2020,Z006,C04,14462.82,7.4633,2.402
6/17/2020,Z007,C02,19846.6513,8.9796,2.9082
6/17/2020,Z008,C04,13500.6526,5.4283,1.5786
6/17/2020,Z009,C05,18180.0088,9.5455,1.7273
5/11/2020,Z006,C04,13223.7926,6.7636,1.4588
5/11/2020,Z007,C02,14120.9093,7.1903,1.3016
5/11/2020,Z008,C04,10998.0231,5.6317,1.0664
5/11/2020,Z009,C05,12086.999,5.125,1.125
3/14/2020,Z006,C04,1902.3866,1.9737,0.2408
3/14/2020,Z007,C02,1969.3113,2.0472,0.1594
3/14/2020,Z008,C04,2217.4803,2.1987,0.2862
3/14/2020,Z009,C05,5368.963,2.2,0
4/16/2020,Z006,C04,4374.684,2.9139,0.1954
4/16/2020,Z007,C02,4974.3766,3.443,0.0738
4/16/2020,Z008,C04,4391.1308,2.8898,0.2827
4/16/2020,Z009,C05,1978.5164,2.6667,0.3333
5/17/2020,Z006,C04,6810.4786,4.6611,1.4287
5/17/2020,Z007,C02,5781.7417,3.8963,1.2515
5/17/2020,Z008,C04,5948.8543,3.925,0.9369
5/17/2020,Z009,C05,2750.9051,8.3333,0.1667
3/16/2020,Z006,C04,6333.3044,3.5034,0.9855
3/16/2020,Z007,C02,6205.5176,3.6142,0.7814
3/16/2020,Z008,C04,8366.5239,3.8063,0.6173
3/16/2020,Z009,C05,20188.1869,6,1.3889
4/9/2020,Z006,C04,4131.7563,3.616,0.329
4/9/2020,Z007,C02,4130.5092,3.5393,0.2079
4/9/2020,Z008,C04,3760.7397,2.9979,0.3778
4/9/2020,Z009,C05,15070.0076,6.2,0.6
3/10/2020,Z006,C04,6217.2137,3.417,0.8896
3/10/2020,Z007,C02,9667.0282,4.2332,0.8338
3/10/2020,Z008,C04,8611.1073,3.7131,0.7311
3/10/2020,Z009,C05,11496.874,5.6667,1.2
3/17/2020,Z006,C04,10027.5552,5.7951,1.8071
3/17/2020,Z007,C02,12089.3728,5.8951,1.5844
3/17/2020,Z008,C04,14578.7275,5.676,1.148
3/17/2020,Z009,C05,24559.5553,9.5455,2.7273
4/21/2020,Z006,C04,13318.0049,7.0115,1.1189
4/21/2020,Z007,C02,16343.2332,7.6421,1.2289
4/21/2020,Z008,C04,9432.5249,5.1349,1.0121
4/21/2020,Z009,C05,17896.0218,8.5,1.4
6/3/2020,Z006,C04,18791.9156,8.9632,2.9911
6/3/2020,Z007,C02,20018.1923,9.4584,3.0886
6/3/2020,Z008,C04,13951.6828,6.0444,1.6859
6/3/2020,Z009,C05,4832.739,3.1429,1
6/14/2020,Z006,C04,13902.6099,6.5249,2.6257
6/14/2020,Z007,C02,14171.8483,7.7299,2.7036
6/14/2020,Z008,C04,12923.2351,4.9845,1.2929
6/14/2020,Z009,C05,14580.8148,6.7778,1.4444
3/26/2020,Z006,C04,5309.8756,4.057,0.3417
3/26/2020,Z007,C02,5337.7965,4.2247,0.3612
3/26/2020,Z008,C04,6185.6405,3.2357,0.467
3/26/2020,Z009,C05,21121.6908,5.8333,0.9167
6/8/2020,Z006,C04,8213.9852,4.558,0.8239
6/8/2020,Z007,C02,10218.0302,4.4274,0.8336
6/8/2020,Z008,C04,6111.0189,2.9456,0.717
6/8/2020,Z009,C05,10338.3827,7.2222,1.3333
5/8/2020,Z006,C04,12548.0288,6.0014,1.5589
5/8/2020,Z007,C02,15507.1264,6.5693,1.6702
5/8/2020,Z008,C04,11471.871,5.1679,1.1206
5/8/2020,Z009,C05,20218.2283,8.2667,2.6
4/5/2020,Z006,C04,2587.0096,3.2133,0.2157
4/5/2020,Z007,C02,3785.8144,3.6762,0.0933
4/5/2020,Z008,C04,2797.0418,2.6672,0.47
4/5/2020,Z009,C05,6730.3344,4.5714,0
3/2/2020,Z006,C04,6104.154,3.402,0.7935
3/2/2020,Z007,C02,9119.0088,3.7959,0.8076
3/2/2020,Z008,C04,9311.7261,3.9076,0.6621
3/2/2020,Z009,C05,26935.2083,6.0833,1.4167
5/24/2020,Z006,C04,8544.6855,5.9379,2.1228
5/24/2020,Z007,C02,10916.331,6.4524,1.8844
5/24/2020,Z008,C04,6279.9356,3.8957,1.3612
5/24/2020,Z009,C05,62728.7671,13,2.7143
5/10/2020,Z006,C04,9813.233,5.3889,1.2821
5/10/2020,Z007,C02,12504.3141,5.3629,1.0799
5/10/2020,Z008,C04,9398.7587,4.8433,0.8988
5/10/2020,Z009,C05,1401.3863,3.2857,0.4286
5/5/2020,Z006,C04,12461.3947,6.7253,1.6593
5/5/2020,Z007,C02,18446.931,7.3831,1.7614
5/5/2020,Z008,C04,10286.9717,5.4112,1.2711
5/5/2020,Z009,C05,22237.9304,7.5,1.8125
4/30/2020,Z006,C04,4176.4871,3.6125,0.3942
4/30/2020,Z007,C02,5779.2394,3.8793,0.2663
4/30/2020,Z008,C04,4578.473,3.1663,0.5207
4/30/2020,Z009,C05,6474.4476,6,0.4286
3/9/2020,Z006,C04,7814.7387,3.8751,0.9838
3/9/2020,Z007,C02,9033.4606,4.3726,0.8573
3/9/2020,Z008,C04,8488.7036,4.0972,0.7649
3/9/2020,Z009,C05,15689.3528,6.0952,1.381
3/31/2020,Z006,C04,5701.0385,4.4064,0.5317
3/31/2020,Z007,C02,7704.2336,5.1591,0.5591
3/31/2020,Z008,C04,6247.3732,3.8196,0.5928
3/31/2020,Z009,C05,15232.8278,5.8182,0.8182
6/2/2020,Z006,C04,8055.4577,4.6578,0.8209
6/2/2020,Z007,C02,7784.5609,4.8391,0.9338
6/2/2020,Z008,C04,7381.8845,3.7758,0.7114
6/2/2020,Z009,C05,9621.4189,4.4444,1.4444
4/25/2020,Z006,C04,12155.9268,6.9688,1.1328
4/25/2020,Z007,C02,11168.888,6.9024,1.0976
4/25/2020,Z008,C04,9896.3473,5.7807,1.1187
4/25/2020,Z009,C05,3874.0885,4.7143,0.8571
3/20/2020,Z006,C04,6139.4849,3.7095,0.6989
3/20/2020,Z007,C02,6850.552,3.661,0.5975
3/20/2020,Z008,C04,7607.4441,3.8752,0.6
3/20/2020,Z009,C05,16037.7185,5.3333,1.1667
4/22/2020,Z006,C04,12056.4827,7.0183,1.1248
4/22/2020,Z007,C02,14092.7102,7.449,1.0826
4/22/2020,Z008,C04,7208.5515,4.282,0.9866
4/22/2020,Z009,C05,6304.4532,3.8182,0.7273
5/4/2020,Z006,C04,14785.5589,7.2369,1.7846
5/4/2020,Z007,C02,20536.1619,7.5725,1.8477
5/4/2020,Z008,C04,12157.9588,5.9762,1.3806
5/4/2020,Z009,C05,32810.2109,7.8,2.6
5/13/2020,Z006,C04,6161.8435,3.5715,0.659
5/13/2020,Z007,C02,5683.4262,3.1063,0.7311
5/13/2020,Z008,C04,4555.5561,2.6032,0.6699
5/13/2020,Z009,C05,7787.4862,5.375,0.875
4/1/2020,Z006,C04,8713.7701,5.6937,0.6914
4/1/2020,Z007,C02,10828.364,6.0935,0.7327
4/1/2020,Z008,C04,5665.6387,3.696,0.7354
4/1/2020,Z009,C05,16325.1615,5.1667,1.1667
4/6/2020,Z006,C04,5777.2717,4.7454,0.4361
4/6/2020,Z007,C02,10729.0055,5.5245,0.385
4/6/2020,Z008,C04,6484.9677,4.1231,0.5886
4/6/2020,Z009,C05,17614.7717,6.1,0.3
4/26/2020,Z006,C04,8666.7959,5.9255,0.8909
4/26/2020,Z007,C02,8733.52,6.105,0.7403
4/26/2020,Z008,C04,4833.9728,3.8983,0.8203
4/26/2020,Z009,C05,9048.9923,5.9,1.1
3/11/2020,Z006,C04,3939.8777,2.1743,0.2972
3/11/2020,Z007,C02,3133.3167,2.1198,0.1597
3/11/2020,Z008,C04,3664.5661,2.0522,0.2855
3/11/2020,Z009,C05,1508.4524,2,0
3/1/2020,Z006,C04,6491.8925,3.0938,0.8108
3/1/2020,Z007,C02,8258.2699,3.0789,0.6006
3/1/2020,Z008,C04,6002.4381,2.8132,0.727
3/1/2020,Z009,C05,11780.0057,7.9,1.1
4/15/2020,Z006,C04,4373.1501,2.8626,0.2487
4/15/2020,Z007,C02,4688.197,3.6073,0.0436
4/15/2020,Z008,C04,5400.269,2.976,0.285
4/15/2020,Z009,C05,3486.3617,4.5,0.1
4/17/2020,Z006,C04,3859.2093,3.2412,0.2129
4/17/2020,Z007,C02,5227.1478,3.9268,0.1603
4/17/2020,Z008,C04,4221.328,3.0284,0.3592
4/17/2020,Z009,C05,1365.1237,7.6,0
4/20/2020,Z006,C04,5171.4274,3.5777,0.2495
4/20/2020,Z007,C02,7704.311,4.3924,0.1919
4/20/2020,Z008,C04,4898.1342,3.4564,0.4488
4/20/2020,Z009,C05,2636.7647,3.8333,0.4167
5/1/2020,Z006,C04,6471.958,4.2946,0.5825
5/1/2020,Z007,C02,9239.6683,5.1341,0.5427
5/1/2020,Z008,C04,5781.1833,3.5787,0.6738
5/1/2020,Z009,C05,25102.3585,7.5714,1.8571
3/3/2020,Z006,C04,6432.2705,3.3539,0.8512
3/3/2020,Z007,C02,9287.5409,3.6475,0.7865
3/3/2020,Z008,C04,8092.1248,3.6738,0.753
3/3/2020,Z009,C05,12216.027,6.4,1.5
6/10/2020,Z006,C04,8416.51,4.9744,1.1164
6/10/2020,Z007,C02,10988.6409,5.4595,1.1121
6/10/2020,Z008,C04,8253.0075,4.0189,0.8233
6/10/2020,Z009,C05,14351.7143,8.3333,1.9167
4/3/2020,Z006,C04,5627.9108,4.4435,0.415
4/3/2020,Z007,C02,7086.1321,4.8521,0.3534
4/3/2020,Z008,C04,5187.1013,3.3531,0.6018
4/3/2020,Z009,C05,5927.6191,4.1429,0.2857
4/10/2020,Z006,C04,4405.7391,3.6864,0.3672
4/10/2020,Z007,C02,6297.199,3.9461,0.2911
4/10/2020,Z008,C04,4969.4741,3.1905,0.4708
4/10/2020,Z009,C05,11006.6744,3.5,0.5
5/31/2020,Z006,C04,3862.4342,3.6099,0.6594
5/31/2020,Z007,C02,4162.413,3.3632,0.6036
5/31/2020,Z008,C04,4935.0941,3.4143,0.4499
5/31/2020,Z009,C05,25830.9796,7.75,0.75
4/27/2020,Z006,C04,13152.594,7.2522,1.3523
4/27/2020,Z007,C02,18077.2034,9.1342,2.1068
4/27/2020,Z008,C04,14664.4675,7,1.4905
4/27/2020,Z009,C05,28094.5931,10.625,2.5
5/28/2020,Z006,C04,18073.476,8.2781,2.3314
5/28/2020,Z007,C02,25668.6808,9.0682,2.5322
5/28/2020,Z008,C04,16970.5186,6.4966,1.4794
5/28/2020,Z009,C05,26676.1301,8.5833,2.4167
3/21/2020,Z006,C04,5434.9121,4.0469,0.5509
3/21/2020,Z007,C02,5496.9991,3.5782,0.452
3/21/2020,Z008,C04,5951.897,3.6047,0.4733
3/21/2020,Z009,C05,10422.8789,4.25,1
3/19/2020,Z006,C04,5801.7533,4.4164,0.9395
3/19/2020,Z007,C02,6057.5325,4.5421,0.7724
3/19/2020,Z008,C04,7650.8121,4.3451,0.6027
3/19/2020,Z009,C05,15237.216,4.3333,1.1667
5/12/2020,Z006,C04,6005.5564,4.3708,0.8038
5/12/2020,Z007,C02,5368.3579,3.6814,0.7716
5/12/2020,Z008,C04,5485.4871,3.3247,0.7473
5/12/2020,Z009,C05,7539.1818,4,1.5
6/15/2020,Z006,C04,13505.7052,6.613,2.0867
6/15/2020,Z007,C02,15030.1821,7.3944,2.2113
6/15/2020,Z008,C04,13515.6993,5.6603,1.1433
6/15/2020,Z009,C05,19342.3177,8.125,1.5
5/9/2020,Z006,C04,13043.5326,7.0381,2.4559
5/9/2020,Z007,C02,17278.6544,7.7072,2.3404
5/9/2020,Z008,C04,12048.7286,5.6775,1.4887
5/9/2020,Z009,C05,9794.9921,3.9167,1
5/19/2020,Z006,C04,9537.7467,5.489,1.3878
5/19/2020,Z007,C02,11329.21,5.789,1.4114
5/19/2020,Z008,C04,8415.7281,4.2822,1.0038
5/19/2020,Z009,C05,17556.0106,10.7,2.8
3/5/2020,Z006,C04,9818.4472,4.2122,1.1915
3/5/2020,Z007,C02,8646.0445,4.1648,0.9888
3/5/2020,Z008,C04,12737.6549,4.8369,0.8824
3/5/2020,Z009,C05,14146.9684,6,1.75
3/29/2020,Z006,C04,3950.4402,4.2,0.3019
3/29/2020,Z007,C02,4273.4238,4.2102,0.2749
3/29/2020,Z008,C04,3528.6358,3.2909,0.48
3/29/2020,Z009,C05,4928.1168,2.7778,0.7778
4/24/2020,Z006,C04,9181.7353,5.6007,0.7642
4/24/2020,Z007,C02,9696.0764,5.5885,0.6092
4/24/2020,Z008,C04,9623.5483,5.3666,0.9487
4/24/2020,Z009,C05,6431.5108,5.3,1.7
6/16/2020,Z006,C04,12365.4724,6.7975,2.0153
6/16/2020,Z007,C02,14438.5167,7.5983,1.9866
6/16/2020,Z008,C04,9448.4162,4.2765,1.1442
6/16/2020,Z009,C05,14205.3192,9.5,2.1667
5/18/2020,Z006,C04,9460.9781,5.2899,1.3307
5/18/2020,Z007,C02,9725.7505,4.6321,1.3691
5/18/2020,Z008,C04,7591.5927,4.3245,1.0153
5/18/2020,Z009,C05,7835.5504,4.9,2.3
5/27/2020,Z006,C04,17147.7938,7.5424,2.0634
5/27/2020,Z007,C02,21466.9736,7.586,2.1796
5/27/2020,Z008,C04,18757.2522,6.6991,1.5145
5/27/2020,Z009,C05,18133.7455,12.2222,3.7778
3/12/2020,Z006,C04,3924.7616,2.3373,0.1341
3/12/2020,Z007,C02,3406.4603,2.1778,0.1593
3/12/2020,Z008,C04,3103.6875,2.1161,0.3161
3/12/2020,Z009,C05,4291.0298,1.875,0
3/27/2020,Z006,C04,4691.355,4.2732,0.5511
3/27/2020,Z007,C02,6638.4447,5.0929,0.6062
3/27/2020,Z008,C04,4947.7936,3.8052,0.5794
3/27/2020,Z009,C05,11613.431,3.4545,0.5455
4/11/2020,Z006,C04,4860.183,4.8079,0.3733
4/11/2020,Z007,C02,6425.5981,4.9427,0.3095
4/11/2020,Z008,C04,3965.7673,3.4326,0.4255
4/11/2020,Z009,C05,5068.9229,5.5,0.1667
4/7/2020,Z006,C04,5821.951,4.609,0.4966
4/7/2020,Z007,C02,7022.1827,5.1854,0.3118
4/7/2020,Z008,C04,5416.5578,3.9629,0.6361
4/7/2020,Z009,C05,5171.3163,4.8,0.4
6/12/2020,Z006,C04,18475.4827,8.3142,3.2405
